# time	cmd_angle	cmd_speed	odom_v(m/s)	odom_omega(rad/s)	R(m)
1779638667.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638667.309	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638667.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638667.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638667.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638667.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638667.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638667.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638668.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638668.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638668.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638668.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638668.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638672.106	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638672.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638672.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638672.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638672.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638672.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638672.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638672.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638672.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638672.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638673.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638673.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638673.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638673.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638673.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638673.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638673.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638673.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638673.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638673.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638674.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638674.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638674.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638674.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638674.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638674.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638674.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638674.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638674.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638674.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638675.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638675.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638675.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638675.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638675.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638675.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638675.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638675.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638675.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638675.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638676.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638676.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638676.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638676.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638676.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638676.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638676.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638676.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638676.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638676.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638677.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638677.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638677.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638677.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638677.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638677.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638677.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638677.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638677.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638677.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638678.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638678.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638678.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638678.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638678.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638678.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638678.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638678.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638678.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638678.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638679.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638679.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638679.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638679.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638679.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638679.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638679.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638679.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638679.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638679.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638680.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638680.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638680.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638680.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638680.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638680.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638680.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638680.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638680.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638680.909	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638681.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638681.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638681.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638681.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638681.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638681.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638681.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638681.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638681.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638681.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638682.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638682.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638682.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638682.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638682.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638682.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638682.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638682.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638682.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638682.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638683.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638683.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638683.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638683.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638683.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638683.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638683.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638683.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638683.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638683.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638684.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638684.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638684.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638684.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638684.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638684.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638684.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638684.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638684.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638684.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638685.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638685.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638685.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638685.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638685.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638685.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638685.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638685.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638685.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638685.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638686.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638686.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638686.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638686.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638686.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638686.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638686.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638686.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638686.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638686.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638687.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638687.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638687.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638687.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638687.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638687.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638687.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638687.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638687.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638687.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638688.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638688.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638688.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638688.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638688.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638688.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638688.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638688.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638688.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638688.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638689.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638689.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638689.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638689.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638689.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638689.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638689.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638689.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638689.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638689.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638690.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638690.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638690.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638690.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638690.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638690.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638690.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638690.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638690.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638690.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638691.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638691.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638691.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638691.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638691.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638691.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638691.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638691.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638691.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638691.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638692.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638692.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638692.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638692.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638692.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638692.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638692.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638692.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638692.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638692.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638693.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638693.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638693.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638693.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638693.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638693.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638693.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638693.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638693.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638693.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638694.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638694.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638694.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638694.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638694.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638694.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638694.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638694.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638694.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638694.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638695.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638695.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638695.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638695.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638695.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638695.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638695.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638695.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638695.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638695.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638696.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638696.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638696.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638696.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638696.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638696.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638696.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638696.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638696.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638696.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638697.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638697.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638697.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638697.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638697.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638697.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638697.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638697.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638697.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638697.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638698.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638698.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638698.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638698.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638698.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638698.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638698.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638698.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638698.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638698.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638699.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638699.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638699.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638699.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638699.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638699.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638699.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638699.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638699.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638699.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638700.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638700.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638700.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638700.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638700.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638700.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638700.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638700.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638700.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638700.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638701.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638701.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638701.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638701.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638701.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638701.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638701.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638701.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638701.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638701.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638702.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638702.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638702.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638702.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638702.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638702.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638702.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638702.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638702.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638702.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638703.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638703.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638703.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638703.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638703.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638703.508	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638703.608	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638703.708	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638703.808	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638703.908	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638704.008	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638704.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638704.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638704.308	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638704.408	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638708.014	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638708.108	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
1779638708.208	 +100.0	 +10.0	 +5.0000	 -0.0000	      +inf
